OWNER;NAME;TYPE;REFERENCED_OWNER;REFERENCED_NAME;REFERENCED_TYPE;REFERENCED_LINK_NAME;DEPENDENCY_TYPE
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_UTL_DATA_LOAD;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_UTL_DATA_LOAD;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_META_DATA;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_META_DATA;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;DIM_RESELLER_DESCRIPTION_RSL;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_TMP_FY_CUSTOMER_BASE_ERR;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_TMP_FY_CUSTOMER_BASE;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;DIM_PRODUCT_PLAN_GROUP;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_AGG_FISCAL_YEAR_REV;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_TMP_FISCAL_YEAR_REV;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACT_FISCAL_YEAR_REV;PACKAGE BODY;DM_ORBIT;VW_MAP_PRD_TARIFF_PLAN_GROUP;VIEW;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_UTILITY;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_UTILITY;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_UTL_CONF;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_UTL_CONF;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_UTL_DATA_LOAD;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_META_DATA;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_META_DATA;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;PKG_ORBIT_UTL_DATA_LOAD;PACKAGE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACCESSORIES_RSL;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;SUP_TMP_ACCESSORIES_RSL;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_TMP_ACTUALS_CTR_M;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;SUP_TMP_SARC_CTR;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_TMP_ACTUALS_CTR_D;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;DIM_USG_NETWORK_COSTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_TMP_ACTUALS_CTR;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
DM_ORBIT;PKG_ORBIT_ACTUALS;PACKAGE BODY;DM_ORBIT;ACT_FCT_BUSINESS_EVENTS;TABLE;;HARD
